"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","T","Y"
"914",23,"C",15,6,59,110,0,0,0,0,0,0,0,0,0,0,1,12,85,6,"J",1,53,"E",11,50,127,23,8,0,0,0,0,85,35,470,65,1,1,9,3,0,4,48,15,0,0,0,1,0,0,0,0,0,0,0,46,37,1,5.50731812213791
"915",25,"C",20,10,59,115,0,0,0,1,0,0,0,0,1,0,0,12,45,10,"J",1,43,"E",12,62,131,25,9,0,0,0,0,80,29,510,65,0,9,9,2,0,3,64,20,0,0,0,0,0,0,0,0,0,0,0,44,38,1,2.6771393062624
"916",23,"C",20,8,65,158,0,0,0,0,0,0,0,1,1,0,0,12,15,13,"J",1,40,"E",9,80,182,27,12,0,0,0,0,84,31,490,53,0,8,9,2,0,0,74,22,0,0,0,0,0,0,0,0,0,0,0,46,41,0,0.19752388755267
"917",22,"C",0,3,64,140,0,1,0,0,0,0,0,0,0,0,0,12,85,5,"I",1,73,"B",12,80,156,23,12,1,0,0,0,79,33,450,53,1,9,9,3,0,6,55,16,0,0,0,0,0,0,0,0,0,0,0,49,39,1,0.955409758999312
"918",25,"C",20,5,60,102,0,0,0,0,0,0,0,0,1,0,1,15,95,13,"J",1,87,"E",11,84,135,28,12,0,0,0,0,83,36,370,47,0,8,8,0,3,3,65,18,0,0,0,0,0,0,0,0,0,0,0,42,41,0,3.75667028062745
"919",32,"C",0.125,16,63,127,0,0,0,0,0,0,0,0,0,0,0,7,35,17,"F",1,60,"E",14,60,151,29,12,0,1,0,0,81,33,580,75,0,9,10,2,0,2,51,13,0,0,0,0,0,0,0,0,0,0,0,47,41,1,-0.949320162937636
"920",34,"C",0,0,63,130,0,0,0,0,0,0,1,0,0,0,0,7,35,15,"F",1,60,"E",15,70,151,30,12,0,1,0,0,81,26,750,94,0,9,9,3,0,1,55,16,0,0,0,0,0,0,0,0,0,0,0,48,42,0,-0.263973099869773
"921",37,"C",0.5,17,62,133,0,0,0,0,0,0,1,1,1,0,0,7,35,12,"F",1,50,"E",16,84,152,33,11,0,1,0,0,78,34,580,93,1,8,9,2,0,2,62,19,0,0,0,0,0,0,0,0,0,0,0,48,41,1,0.264812784670518
"922",20,"C",30,7,65,135,0,0,0,0,0,1,0,0,0,0,0,11,25,10,"J",1,27,"E",12,70,157,24,11,0,0,0,0,81,33,430,47,1,6,8,2,0,5,62,18,0,0,1,1,0,0,0,0,0,0,2,47,41,0,-3.73552675170084
"923",23,"C",35,9,65,139,0,1,1,0,0,1,0,0,2,0,0,10,45,12,"J",1,43,"E",12,72,158,26,11,0,0,0,0,82,33,415,46,0,3,7,3,0,1,57,17,0,0,0,2,0,0,0,0,0,0,0,45,38,1,-0.663584528492188
"924",23,"C",0,6,62,120,0,0,1,0,0,0,0,0,0,0,0,11,45,10,"J",1,50,"E",11,45,140,27,10,0,0,0,0,87,31,350,52,1,9,9,3,0,7,66,16,0,0,0,0,0,0,0,0,0,0,0,45,38,1,0.707188201292675
"925",20,"C",20,4,66,127,0,1,0,0,0,0,0,0,0,0,0,12,65,14,"J",1,60,"E",12,50,144,21,10,0,0,0,0,81,37,410,52,1,7,9,2,0,3,51,14,0,0,0,0,0,0,0,0,0,0,0,46,41,0,-1.80309250493217
"926",22,"C",40,7,66,140,0,0,0,0,0,0,1,0,0,0,0,12,55,13,"J",1,57,"E",12,70,146,23,10,0,0,0,0,75,33,380,51,0,6,10,2,0,3,64,20,0,0,0,0,0,0,0,0,0,0,0,44,39,0,-0.143338174368817
"927",42,"C",0.5,7,65,150,0,0,0,0,0,0,0,0,0,0,0,12,35,15,"I",1,77,"B",14,88,179,45,16,0,0,0,0,77,26,220,54,0,4,8,6,0,9,67,18,7,0,0,0,0,0,0,0,0,1,3,43,45,0,-0.615294506720433
"928",34,"C",0,18,66,183,0,0,0,0,0,0,1,0,2,0,0,12,35,12,"I",1,43,"B",12,80,198,37,10,0,1,0,0,83,35,560,65,0,5,8,0,2,3,63,16,0,0,0,0,0,0,0,0,0,0,0,47,43,0,1.1946387958982
"929",20,"C",0,0.5,65,120,0,0,0,0,0,1,0,0,0,0,0,12,25,10,"J",1,47,"E",13,76,141,35,12,0,0,0,0,77,35,400,59,1,6,8,2,0,3,53,15,0,0,0,0,0,0,0,0,0,0,0,45,43,0,-3.64900501702175
"930",23,"C",20,5,62,102,0,0,0,0,0,0,1,0,1,0,1,12,35,10,"J",1,47,"E",13,70,125,23,11,0,0,0,0,81,26,325,27,1,8,8,3,0,3,59,18,0,0,0,2,0,0,0,0,0,0,2,44,38,1,6.77468415653373
"931",18,"C",0,0,61,160,0,0,0,0,0,1,0,0,0,0,0,10,35,8,"J",1,53,"E",11,86,179,20,12,0,0,0,0,82,38,555,59,1,5,8,3,0,7,61,17,0,0,0,0,0,0,0,0,0,0,0,47,42,0,-5.6928624022918
"932",21,"C",0.125,5,66,220,0,0,0,0,0,1,0,0,0,0,0,11,35,17,"J",1,30,"E",13,92,219,28,3,0,0,0,0,72,24,450,56,1,9,10,2,0,7,55,16,0,0,0,0,0,0,0,0,0,0,0,45,43,1,6.07403193608364
"933",33,"C",0,0,63,123,0,0,0,1,0,0,2,0,0,0,0,8,35,10,"J",1,43,"E",13,82,137,27,11,1,0,0,0,78,22,430,66,1,9,9,2,0,8,55,16,7,0,0,0,0,0,0,0,0,0,0,45,38,1,-0.471566129353651
"934",20,"C",20,7,62,124,0,0,0,0,0,0,0,0,0,0,1,12,65,10,"J",1,57,"E",13,76,146,23,11,0,0,0,0,80,42,530,53,0,9,9,2,0,2,64,19,1,0,0,0,0,0,0,0,0,0,0,46,41,1,0.468717237971712
"935",37,"C",30,19,52,98,0,0,0,0,0,0,1,0,1,0,0,12,55,20,"L",1,70,"E",15,70,117,37,10,0,0,0,0,84,37,360,45,0,8,9,3,0,2,76,22,0,0,0,0,0,0,0,0,0,0,0,46,41,1,13.7145813230275
"936",28,"C",20,8,64,114,0,0,0,0,0,0,2,1,0,0,0,12,45,13,"J",1,60,"E",14,52,133,29,12,0,0,0,0,75,26,340,51,1,9,9,4,0,10,47,15,0,0,0,0,0,0,1,0,0,0,1,47,34,1,2.67321513787784
"937",31,"C",40,17,63,165,0,0,0,0,0,0,1,0,0,0,0,11,55,8,"J",1,67,"E",14,90,200,34,12,0,0,0,0,81,32,465,91,1,7,9,2,0,2,63,19,0,0,0,0,0,0,0,0,0,0,0,46,41,1,4.08104610709661
"938",27,"C",15,8,66,145,0,0,0,0,0,0,2,0,0,0,0,12,45,12,"J",1,67,"E",13,68,167,31,12,0,0,0,0,82,28,460,85,1,9,9,2,0,2,60,18,0,0,0,0,0,0,0,0,0,0,0,47,40,0,-3.13615099798122
"939",28,"C",10,8,66,147,0,0,0,0,0,0,2,0,0,0,0,12,75,15,"J",1,77,"E",14,70,166,32,12,0,0,0,0,79,26,350,71,0,9,9,3,0,9,46,18,0,0,0,0,0,0,0,0,0,0,0,47,38,1,-0.775743353693186
"940",27,"C",0.5,2,64,163,0,0,0,0,0,0,0,0,0,0,0,8,75,17,"I",1,50,"B",14,88,173,33,8,1,0,0,0,89,37,410,63,0,9,9,3,0,2,63,16,0,0,0,0,0,0,0,0,0,0,0,47,41,0,1.15648069667988
"941",28,"C",30,5,63,147,0,1,0,0,0,0,1,1,0,0,1,12,85,7,"J",1,77,"E",11,90,167,39,14,0,0,0,0,83,32,520,78,0,8,9,0,2,2,68,19,0,0,0,0,0,0,0,0,0,0,0,44,43,1,1.29072197540814
"942",24,"C",10,7,65,121,0,0,0,0,0,0,0,0,1,0,1,12,35,7,"J",1,57,"E",11,68,136,26,12,0,0,0,0,78,33,525,65,1,5,9,3,0,6,65,16,0,0,0,0,0,0,0,0,0,0,0,50,40,0,-0.398997569342114
"943",23,"C",0,0,69,145,0,0,0,0,0,0,0,0,0,0,1,16,85,7,"J",1,63,"B",11,70,166,32,12,0,0,0,0,78,37,440,56,0,9,9,0,2,2,60,19,0,0,0,0,0,0,0,0,0,0,0,47,42,1,0.763765744602102
"944",20,"C",0.5,3,61,150,0,0,0,0,0,0,0,0,0,0,1,12,65,10,"J",1,70,"E",15,80,165,25,12,0,0,0,0,77,38,490,64,1,6,9,3,0,6,57,18,0,0,0,0,0,0,0,0,0,0,0,48,42,1,1.10022483538174
"945",30,"C",20,12,61,120,1,0,0,0,0,0,0,0,0,0,1,15,105,8,"J",1,80,"B",13,60,134,30,14,0,0,0,0,78,38,450,57,0,8,9,0,3,4,71,23,0,0,0,0,0,0,0,0,0,0,0,45,40,1,5.44623744539005
"946",18,"C",16,2,63,124,0,0,0,0,0,0,0,0,1,0,0,12,55,7,"J",1,43,"E",11,54,141,20,10,0,0,0,0,80,36,350,62,1,7,9,2,0,4,67,16,0,0,0,0,0,0,0,0,0,0,1,45,28,1,0.93454819017599
"947",20,"C",20,4,63,120,0,0,2,0,0,0,0,0,2,0,1,12,75,8,"J",1,60,"E",12,48,130,22,10,0,1,0,0,80,34,310,50,1,9,10,2,0,5,66,20,0,0,0,0,0,0,0,0,0,0,0,46,39,0,2.04872154888967
"948",30,"C",0,12,62,161,0,0,0,1,0,0,1,0,0,0,1,12,35,5,"J",1,77,"E",11,82,165,33,17,0,0,0,0,86,31,450,52,1,9,9,0,2,2,66,19,0,0,0,0,0,0,0,0,0,0,0,46,40,0,-2.27378224009849
"949",30,"C",0.5,7,62,110,0,0,1,0,0,0,0,0,0,0,0,12,45,10,"J",1,53,"E",12,70,133,35,12,0,0,0,0,83,21,340,50,1,9,9,2,0,6,62,17,0,0,0,0,0,0,0,0,0,0,0,48,40,1,3.30135856244611
"950",25,"C",5,7,64,120,0,0,0,0,0,0,0,0,0,0,0,12,35,10,"J",1,60,"E",12,70,138,31,12,0,0,0,0,77,35,410,60,1,8,9,3,0,10,55,16,0,0,0,0,0,0,0,0,0,0,0,47,41,1,3.66375844254566
"951",21,"C",0,1,64,183,0,0,0,0,0,1,0,0,0,0,0,10,35,10,"J",1,43,"E",12,80,189,29,9,0,0,0,0,79,36,480,98,1,9,9,0,3,2,63,17,0,0,0,0,0,0,0,0,0,0,0,47,39,0,-2.550240352198
"952",16,"C",4,4,65,120,0,0,0,0,0,1,0,0,0,0,0,10,45,7,"J",1,50,"E",10,54,159,23,11,0,0,0,0,88,39,500,78,1,7,9,0,3,8,65,22,0,0,0,0,0,0,0,0,0,0,0,47,42,0,-2.09605543613554
"953",21,"C",0,0,67,120,0,0,0,0,0,1,0,0,0,0,0,12,45,13,"J",1,70,"B",13,80,147,33,12,0,0,0,0,84,34,340,40,0,9,10,2,0,5,55,16,0,0,0,0,0,0,0,0,0,0,0,45,41,0,-2.2171508136154
"954",34,"C",0,6,61,132,0,0,0,0,0,1,0,1,0,0,0,12,55,9,"J",1,67,"E",13,84,148,36,12,3,0,0,0,80,36,250,67,0,9,9,2,0,2,39,11,0,0,0,0,0,0,0,0,0,0,0,44,38,1,0.533650493562802
"955",24,"C",0,0,61,128,1,0,0,0,0,0,0,0,0,0,0,12,35,10,"J",1,47,"B",15,70,138,31,12,0,0,0,0,88,38,330,69,1,8,9,2,0,4,55,16,6,0,0,0,0,0,0,0,0,0,1,43,49,1,-0.27279057073649
"956",20,"C",0,0,64,130,0,0,0,0,0,0,0,0,1,1,1,13,65,10,"L",1,83,"B",12,74,149,25,13,0,0,0,0,82,37,410,57,1,8,9,0,2,1,60,19,0,0,0,0,0,0,0,0,0,0,0,46,39,1,-0.553942561516791
"957",35,"C",20,19,66,159,0,0,0,0,0,0,2,0,0,0,0,11,55,5,"J",1,63,"B",12,88,175,42,12,0,0,0,0,87,40,500,60,0,9,9,0,2,6,65,17,0,0,0,0,0,0,0,0,0,0,0,46,39,0,1.15298738176795
"958",30,"C",15,11,58,86,0,0,0,0,0,0,1,1,0,0,1,12,75,10,"J",1,60,"E",13,64,106,31,10,0,1,0,0,86,30,425,42,1,6,8,3,0,5,72,21,0,0,0,0,0,0,0,0,0,0,0,45,39,1,26.3537020169374
"959",33,"C",20,15,58,85,0,0,0,0,0,0,0,1,2,0,0,12,45,10,"J",1,50,"E",13,60,99,32,10,0,1,0,0,76,30,440,39,0,2,8,3,0,3,59,16,0,0,0,0,0,0,0,0,0,0,0,46,39,1,41.0829067280844
"960",21,"C",5,4,65,135,0,0,0,0,0,0,0,0,0,0,0,11,55,10,"J",1,63,"E",12,78,152,24,12,0,0,0,0,83,32,550,74,0,7,9,2,0,10,65,18,0,0,0,0,0,0,0,0,0,0,0,45,40,0,0.820699552454323
"961",24,"C",5,8,64,137,0,0,0,0,0,0,0,1,1,0,0,11,65,13,"J",1,67,"E",12,72,150,27,12,0,0,0,0,83,36,390,72,0,9,9,3,0,7,73,18,0,0,0,0,0,0,0,0,0,0,0,44,41,0,0.517760087740986
"962",38,"C",10,16,61,125,0,0,0,0,0,0,1,0,0,0,1,12,45,12,"F",1,77,"E",14,80,141,35,12,0,1,0,0,79,36,490,72,0,9,10,2,0,7,73,21,0,0,0,0,0,0,0,0,0,0,0,47,40,1,4.86605236889584
"963",40,"C",0,15,60,130,0,0,0,0,0,0,0,0,0,0,0,6,65,10,"F",1,70,"E",14,70,153,39,12,0,0,0,0,85,37,470,79,1,8,9,2,0,4,62,20,0,0,0,0,0,0,0,0,0,0,0,48,43,1,2.04695143893666
"964",35,"C",0,0,61,117,0,0,0,0,0,0,5,0,3,0,0,11,65,15,"J",1,50,"E",10,60,130,36,11,1,1,0,0,86,35,420,41,0,6,9,2,0,5,63,18,0,0,0,0,0,0,0,0,0,0,0,48,38,1,4.59783178830796
"965",20,"C",15,3,62,120,0,0,0,0,0,0,0,0,0,0,1,12,35,7,"J",1,57,"E",11,78,128,22,12,0,0,0,0,86,41,440,54,0,8,9,2,0,3,63,18,0,0,0,0,0,0,0,0,0,0,0,46,42,1,4.90850673463358
"966",20,"C",3,4,63,123,0,0,0,0,0,0,0,0,0,0,0,11,35,7,"J",1,33,"E",13,84,153,24,9,0,0,0,0,82,35,625,68,0,9,9,2,0,3,55,14,0,0,0,0,0,0,0,0,0,0,0,46,40,1,-0.275778105166803
"967",23,"C",0,0,64,115,0,0,0,0,0,0,0,0,1,0,1,13,45,15,"K",1,83,"E",12,68,133,24,17,0,0,0,0,84,38,350,48,1,9,9,0,3,7,61,18,0,0,0,0,0,0,0,0,0,0,0,46,40,0,-0.806637345668515
"968",34,"C",30,23,62,150,0,0,0,0,0,0,1,0,1,0,0,8,35,8,"J",1,70,"E",10,90,162,33,12,0,0,0,0,86,40,430,59,1,9,9,0,3,3,74,21,0,0,0,0,0,0,0,0,0,0,0,46,42,1,0.538042700390451
"969",33,"C",0,0,62,149,0,0,2,0,0,0,1,0,0,0,0,12,45,13,"J",1,83,"E",12,76,158,36,16,0,0,0,0,84,36,525,60,1,8,9,2,0,5,56,15,0,0,0,0,0,0,0,0,0,0,0,46,38,0,-4.00801276322472
"970",31,"C",20,16,64,114,0,0,0,0,0,0,0,0,0,0,0,12,55,16,"J",1,53,"E",14,70,128,30,12,0,0,0,0,78,32,750,51,1,7,9,2,0,0,50,16,0,0,0,0,0,0,0,0,0,0,0,46,40,0,1.71682948958411
"971",30,"C",20,13,66,105,3,0,0,0,0,0,1,0,0,0,0,12,65,15,"J",1,47,"E",12,68,127,29,10,0,0,0,0,79,33,460,68,1,5,9,2,0,7,51,15,0,0,0,0,0,0,0,0,0,0,0,44,38,1,5.11070334034489
"972",36,"C",1,17,63,156,0,0,0,0,0,0,0,0,0,0,0,14,65,10,"F",1,67,"E",13,60,187,43,12,0,3,0,0,84,41,660,69,0,8,9,2,0,5,70,24,7,0,0,0,0,0,0,0,0,0,1,48,42,0,5.07837076329733
"973",38,"C",2,20,64,172,0,1,0,0,0,1,1,0,0,0,0,12,65,9,"F",1,57,"E",13,74,189,44,11,0,2,0,1,82,38,500,80,0,1,6,3,0,8,72,22,0,0,0,4,0,0,0,0,0,0,3,46,42,0,3.25349015234027
"974",23,"C",20,6,66,124,0,1,0,0,0,0,0,1,1,0,1,12,85,7,"J",1,70,"E",14,90,147,24,12,0,0,0,0,81,31,540,83,1,5,8,3,0,9,64,20,6,0,0,1,0,0,0,0,0,0,0,47,39,0,-2.22305843841933
"975",27,"C",15,11,64,124,0,0,0,0,0,0,0,0,1,1,0,17,55,8,"J",1,83,"E",15,68,135,31,16,0,0,0,0,78,25,380,42,0,5,8,3,0,2,42,14,0,0,0,0,0,0,0,0,0,0,0,47,40,0,4.62605639129471
"976",30,"C",20,10,64,108,0,0,0,0,0,1,0,0,1,0,0,12,85,17,"J",1,60,"E",14,68,134,32,10,0,0,0,0,81,32,410,62,1,9,9,2,0,3,64,16,0,0,0,0,0,0,0,0,0,0,0,43,38,0,1.03415683275399
"977",21,"C",0,0,63,123,0,0,0,1,0,0,0,0,0,0,0,13,35,10,"G",1,77,"E",8,70,141,23,17,0,0,0,0,84,35,300,49,1,8,9,2,0,8,67,20,0,0,0,0,0,0,0,0,0,0,0,47,39,1,1.43325495580961
"978",23,"C",0,0,67,130,0,0,0,0,0,2,0,0,1,0,0,16,45,15,"G",1,83,"E",13,74,185,29,17,1,0,0,0,82,34,590,85,1,8,9,2,0,9,58,17,0,0,0,0,0,0,0,0,0,0,0,49,44,0,-6.60204485100909
"979",22,"C",5,5,65,205,0,0,0,0,0,1,0,0,0,0,1,10,65,2,"A",1,47,"E",13,90,200,24,8,0,0,0,0,82,32,500,66,0,9,9,3,0,3,68,20,0,0,0,0,0,0,0,0,0,0,0,46,41,0,0.739230928712308
"980",23,"C",7,3,64,207,0,0,0,0,0,1,0,0,0,0,0,10,75,8,"A",1,40,"E",13,80,210,25,8,0,0,0,0,77,34,360,36,1,9,9,1,3,12,45,13,0,0,0,0,0,0,2,0,0,0,1,47,35,1,6.42077926022598
"981",22,"C",0,0,56,104,0,0,0,0,0,0,0,0,1,0,0,12,55,10,"J",1,80,"E",11,74,117,24,12,0,0,0,0,83,39,390,65,0,8,8,2,0,6,72,22,0,0,0,0,0,0,0,0,0,0,0,44,41,1,14.6852300574217
"982",26,"C",0,0,59,101,0,0,0,0,0,3,1,0,0,0,0,12,55,13,"J",1,80,"E",11,76,116,27,12,0,1,0,0,83,40,535,87,1,9,9,2,0,6,57,16,0,0,0,0,0,0,0,0,0,0,0,45,39,1,12.5790769650272
"983",20,"C",30,4,61,153,0,0,0,0,0,0,0,0,1,0,0,10,65,15,"J",1,47,"E",9,78,184,21,9,0,0,0,0,83,37,340,42,0,9,10,2,0,3,61,19,0,0,0,0,0,0,0,0,0,0,0,46,40,0,1.31787676129089
"984",25,"C",0,0,63,112,1,0,1,0,0,2,1,0,0,0,0,11,55,8,"J",1,67,"E",12,124,132,27,10,0,0,0,0,72,31,350,57,0,9,9,3,0,2,53,14,0,0,0,0,0,0,0,0,0,0,0,43,40,0,1.86070006710166
"985",24,"C",10,6,66,180,0,0,0,1,0,0,2,0,0,0,1,12,75,5,"J",1,70,"E",12,100,218,29,12,0,0,0,0,78,37,580,63,1,9,10,2,0,3,47,14,0,0,0,0,0,0,0,0,0,0,0,46,42,1,6.203353155937
"986",26,"C",14,9,66,219,0,0,0,0,0,1,2,0,1,0,0,12,45,8,"J",1,63,"E",11,120,216,31,12,0,0,0,0,81,40,395,45,1,10,10,3,0,9,67,22,0,0,0,0,0,0,0,0,0,0,0,45,40,0,-0.951355516953588
"987",22,"C",20,3,61,100,0,0,0,0,0,0,0,0,1,1,0,9,35,10,"J",1,53,"E",12,70,112,24,12,0,0,0,0,78,35,260,42,1,9,9,3,0,4,74,23,0,0,0,0,0,0,0,0,0,0,0,46,38,0,11.887077901666
"988",28,"C",0,0,61,140,1,0,0,0,0,1,0,0,1,0,0,12,35,10,"I",1,70,"B",12,68,137,29,13,0,0,0,0,84,35,430,48,1,6,9,2,0,8,51,16,0,0,0,0,0,0,0,0,0,0,0,45,39,0,-3.84432560876474
"989",31,"C",0,0,61,150,5,0,0,0,0,1,1,0,4,0,1,12,75,12,"I",1,77,"B",12,64,139,32,13,0,0,0,0,83,38,495,46,1,8,9,3,0,5,59,16,0,0,0,0,0,0,0,0,0,0,0,46,38,1,1.3760900603879
"990",20,"C",30,3,63,185,0,0,0,0,0,0,1,0,2,0,1,11,45,8,"J",1,33,"E",11,60,194,27,9,0,0,0,0,82,35,490,57,1,5,9,0,2,2,55,16,0,0,0,0,0,0,0,0,0,0,0,46,40,0,-5.09344318935353
"991",20,"C",13,5,61,104,0,0,0,0,0,1,0,0,0,0,1,14,75,7,"J",1,67,"E",11,78,140,28,13,0,0,0,0,77,35,360,64,1,8,9,3,0,3,62,18,0,0,0,0,0,0,0,0,0,0,0,45,42,0,-0.39564270566236
"992",20,"C",10,5,67,100,0,0,1,0,0,0,0,0,0,0,0,12,35,8,"J",1,57,"E",12,82,117,21,12,0,0,0,0,81,30,385,52,0,9,9,3,0,13,54,15,0,0,0,0,0,0,0,0,0,0,0,43,39,1,13.6034775237259
"993",28,"C",0,0,60,145,0,0,0,2,0,1,0,0,0,0,0,4,55,15,"F",1,30,"E",16,90,159,27,6,0,0,0,1,81,40,570,66,0,9,9,2,0,2,50,15,0,0,0,0,0,0,0,0,0,0,0,46,39,0,-3.5188335519779
"994",39,"C",0,14,65,124,0,1,1,1,0,0,1,0,0,0,0,12,45,15,"J",1,70,"E",15,60,143,43,12,0,1,0,0,81,38,460,53,0,8,8,3,0,2,62,18,0,0,0,0,0,0,0,0,0,0,0,44,42,0,2.11585270040475
"995",19,"C",20,4,63,102,0,0,0,0,0,1,0,0,1,0,0,12,25,7,"J",1,47,"E",16,70,132,20,12,0,0,0,0,80,36,370,93,0,8,9,2,0,7,53,17,6,0,0,0,0,0,0,0,0,0,0,45,41,0,5.49452004676561
"996",22,"C",40,5,63,118,0,0,0,0,0,1,0,0,1,0,0,12,45,5,"J",1,63,"E",14,60,127,23,12,1,0,0,0,83,40,365,44,1,9,9,3,0,3,65,19,0,0,0,0,0,0,0,0,0,0,0,45,40,1,5.64497321397047
"997",28,"C",0,0,59,103,0,0,0,0,0,1,1,1,0,0,0,12,45,10,"F",1,60,"E",14,60,125,42,12,0,0,0,0,80,25,390,54,1,8,9,0,3,6,68,22,0,0,0,0,0,0,0,0,0,0,0,46,40,1,6.05686210337802
"998",17,"C",15,1,63,111,1,1,0,0,0,0,0,0,0,0,0,11,75,10,"H",1,60,"E",13,70,147,21,10,0,0,0,0,82,41,420,68,1,7,9,2,0,2,51,16,0,0,0,0,0,0,0,0,0,0,0,44,41,1,-0.911924531509152
"999",18,"C",5,2,62,108,0,0,0,0,0,0,0,0,0,0,1,12,35,7,"J",1,77,"E",13,68,121,21,14,0,0,0,0,80,28,330,54,1,4,9,2,0,5,59,16,0,0,0,0,0,0,0,0,0,0,0,46,43,1,10.0187414738379
"1000",22,"C",18,4,66,110,0,0,0,0,0,0,0,0,0,0,0,12,45,10,"J",1,60,"E",13,70,132,25,12,0,0,0,0,82,38,550,70,1,7,9,4,0,6,62,18,3,0,0,1,0,0,0,1,0,0,3,46,39,0,1.87962868780556
"1001",23,"C",0.5,2,63,101,0,0,0,0,0,0,1,0,0,0,0,12,55,8,"J",1,70,"E",12,84,114,24,12,0,1,0,0,83,39,310,42,1,9,9,2,0,1,60,18,0,0,0,0,0,0,0,0,0,0,0,47,40,0,12.1588332520208
"1002",19,"C",18,2,61,108,0,0,2,0,0,1,0,0,0,0,0,8,45,7,"J",1,40,"E",15,70,131,20,9,0,0,0,0,86,34,400,45,1,9,9,0,2,4,67,19,0,0,0,0,0,0,0,0,0,0,0,46,34,1,3.73796385055875
"1003",25,"C",10,8,66,130,0,0,0,0,1,2,1,1,0,0,0,16,65,8,"G",1,90,"E",12,70,165,26,17,0,0,0,0,80,37,525,61,1,5,8,1,2,2,67,19,0,0,0,0,1,0,0,0,0,0,0,47,43,0,-1.69436377834772
"1004",26,"C",0,0,64,128,0,0,0,0,0,1,0,0,0,0,1,16,75,10,"K",1,93,"E",11,76,143,25,17,0,0,0,0,80,31,460,61,0,8,9,0,3,5,70,21,0,0,0,0,0,0,0,0,0,0,0,45,40,0,1.88531347447453
"1005",18,"C",0,0,63,110,0,0,0,0,0,0,0,0,0,0,0,9,45,8,"J",1,33,"C",13,70,148,23,7,1,1,0,0,77,25,430,58,0,8,9,2,0,5,56,16,0,0,0,0,0,0,0,0,0,0,0,45,43,0,-2.48157272002119
"1006",21,"C",30,6,64,106,0,0,0,0,0,1,0,0,0,0,0,10,35,10,"J",1,57,"E",12,74,124,25,11,0,0,0,0,83,32,425,45,0,8,9,3,0,2,69,21,0,0,0,0,0,0,0,0,0,0,0,44,39,0,7.9804453668911
"1007",24,"C",40,8,63,110,0,0,0,0,0,0,1,0,0,0,0,11,35,10,"J",1,57,"E",12,52,134,28,11,0,0,0,0,86,41,400,59,1,9,9,3,0,4,62,19,0,0,0,0,0,0,0,0,0,0,0,44,39,1,0.971964812467879
"1008",21,"C",0,0,67,130,0,1,0,0,0,1,0,0,0,0,0,11,45,10,"J",1,60,"E",10,70,152,29,12,0,0,0,0,79,29,400,42,1,9,9,3,0,4,64,22,0,0,0,0,0,0,0,0,0,0,0,48,43,0,-5.0005958797321
"1009",22,"C",11,7,63,122,0,0,0,0,0,0,1,0,0,0,0,9,85,8,"J",1,73,"E",12,60,150,28,12,0,0,0,1,78,32,650,65,1,8,10,2,0,5,64,20,0,0,0,0,0,0,0,0,0,0,0,47,40,0,-1.62036562854884
"1010",18,"C",15,5,63,114,0,0,0,0,0,1,0,0,0,0,0,12,65,10,"J",1,57,"E",15,78,135,19,12,0,1,0,0,82,35,400,58,1,8,9,2,0,2,57,16,0,0,0,0,0,0,0,0,0,0,0,47,39,1,3.52413323112856
"1011",19,"C",20,5,63,110,0,0,0,0,0,1,0,0,1,0,0,12,25,10,"J",1,50,"E",16,75,128,20,12,0,0,0,0,81,27,390,65,0,8,9,3,0,2,62,19,0,0,0,0,0,0,0,0,0,0,0,44,41,1,5.11806888285168
"1012",21,"C",20,6,63,102,0,0,0,0,0,2,0,0,1,0,0,12,55,4,"J",1,67,"E",15,70,133,21,12,0,0,0,0,83,32,415,67,1,6,9,3,0,1,58,18,0,0,0,0,0,0,0,0,0,0,0,46,35,0,1.16582268196596
"1013",23,"C",0,0,61,133,0,0,1,0,0,1,0,0,0,0,0,12,55,10,"J",1,53,"E",11,82,150,25,10,0,0,0,0,81,34,560,92,1,9,9,2,0,7,55,16,0,0,0,0,0,0,0,0,0,0,0,48,40,1,-0.210377998864604
"1014",27,"C",0,0,61,140,0,0,0,0,0,1,0,0,0,0,0,12,65,15,"J",1,57,"E",11,90,154,28,10,0,0,0,0,81,32,470,82,1,9,9,2,0,6,69,20,0,0,1,0,0,0,0,0,0,0,1,45,41,1,0.717058589018028
"1015",17,"C",20,1,63,127,0,0,2,0,0,0,1,0,0,0,0,11,25,7,"J",1,30,"E",14,70,140,19,11,0,0,0,0,81,30,550,56,1,4,9,3,0,3,64,22,0,0,0,0,0,0,0,0,0,0,0,47,35,1,-0.0822862015033816
"1016",18,"C",20,3,63,113,0,0,1,0,0,0,0,0,0,0,0,11,55,10,"J",1,53,"E",13,70,136,20,11,0,0,0,0,76,30,720,81,1,6,9,2,0,5,57,16,0,0,0,0,0,0,0,0,0,0,0,46,39,1,1.34418167452173
