"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","T","Y"
"854",44,"C",1,29,59,215,0,1,0,0,0,0,0,0,0,0,0,10,25,7,"J",1,17,"E",13,98,208,43,8,0,0,0,0,79,31,390,80,1,5,9,3,0,10,70,16,6,0,0,0,0,0,0,0,0,0,0,46,39,0,-0.158317949806345
"855",20,"C",20,4,65,144,0,0,0,0,0,0,1,0,0,0,0,9,35,7,"J",1,33,"E",11,32,172,27,11,0,0,0,0,82,35,520,73,0,4,9,2,0,4,68,21,0,0,0,0,0,0,0,0,0,0,0,46,39,1,14.3378074402624
"856",21,"C",10,3,61,95,0,0,0,0,0,0,0,0,0,0,0,10,35,8,"J",1,47,"E",14,60,119,24,10,0,0,0,0,82,38,330,56,1,8,9,2,0,3,60,18,0,0,0,0,0,0,0,0,0,0,0,46,38,1,16.715554306543
"857",28,"C",20,8,66,135,0,0,0,0,0,0,2,0,0,0,0,12,75,8,"J",1,83,"B",10,80,158,32,14,1,0,0,0,81,28,575,61,0,9,9,2,0,3,70,18,0,0,0,0,0,0,0,0,0,0,0,46,40,1,13.0569274358018
"858",17,"C",20,4,62,120,0,0,0,0,0,0,0,0,0,0,1,11,55,10,"J",1,60,"E",13,60,147,18,11,0,0,0,0,81,36,590,55,0,2,8,2,0,3,50,15,0,0,0,1,0,0,0,0,0,0,0,45,48,1,18.9447149317109
"859",28,"C",20,10,63,145,1,0,0,0,0,0,0,0,0,0,0,11,65,12,"J",1,57,"E",12,70,168,29,10,0,0,0,0,78,31,450,72,0,8,9,3,0,3,60,19,0,0,0,0,0,0,0,0,0,0,0,48,39,1,20.8879038137074
"860",22,"C",20,4,68,126,0,0,0,0,0,0,0,0,0,0,0,12,45,5,"J",1,67,"E",12,70,132,25,12,0,0,0,0,82,27,530,62,0,7,9,2,0,3,63,20,0,0,0,0,0,0,0,0,0,0,0,46,40,0,15.7059718280531
"861",28,"C",5,10,64,185,0,0,0,0,0,0,0,0,0,0,0,12,45,14,"J",1,60,"E",12,80,205,30,12,0,0,0,0,81,29,530,48,0,8,9,2,0,6,43,12,0,0,0,0,0,0,2,0,0,0,2,46,37,1,15.7232869394113
"862",20,"C",0,0,66,145,0,0,0,0,0,0,0,0,0,0,0,12,45,15,"J",1,63,"E",14,80,166,24,14,0,0,0,0,81,30,500,68,1,8,9,2,0,5,47,15,0,0,0,0,0,0,0,0,0,0,0,45,42,1,19.8859525827618
"863",19,"C",10,2,63,110,0,1,0,0,0,2,0,0,0,0,1,12,75,7,"J",1,63,"E",13,70,140,21,10,0,0,0,0,80,35,600,75,1,2,9,2,0,1,47,14,0,0,0,1,0,0,0,0,0,0,0,47,42,1,22.0147598576397
"864",23,"C",20,5,63,110,0,1,0,0,0,1,1,0,1,0,0,12,75,8,"J",1,60,"E",13,68,135,24,10,0,0,0,0,82,37,530,79,0,8,10,3,0,7,56,18,0,0,0,0,0,0,0,0,0,0,0,47,41,1,20.7774754958971
"865",26,"C",20,9,65,117,0,0,2,0,0,0,1,0,0,0,0,9,55,13,"J",1,47,"E",12,64,138,28,9,0,0,0,0,82,33,450,51,1,8,9,4,0,2,60,20,0,0,0,0,0,0,0,0,0,0,0,47,41,1,15.5240067108363
"866",26,"C",0,0,65,160,0,0,2,0,0,0,0,0,0,0,0,12,65,9,"J",1,47,"E",12,70,182,31,8,0,0,0,0,85,32,600,80,0,8,9,3,0,2,61,18,0,0,0,0,0,0,0,0,0,0,0,47,43,1,19.9162658238547
"867",31,"C",0,17,65,112,0,0,3,0,0,0,0,0,0,0,1,12,65,20,"I",1,77,"B",14,58,122,45,14,0,0,0,0,75,28,320,56,0,6,8,2,0,8,69,20,0,0,0,1,0,0,0,0,0,0,0,47,41,1,11.6239499402003
"868",33,"C",0,0,65,126,0,0,0,0,0,2,0,0,0,0,0,16,45,12,"J",1,77,"E",12,58,138,36,14,0,0,0,0,86,29,425,50,1,8,9,2,0,6,61,16,0,0,0,0,0,0,0,0,0,0,0,46,40,1,11.6434288772519
"869",23,"C",20,6,63,125,0,0,0,0,0,5,1,0,0,0,0,12,35,13,"J",1,57,"E",12,70,148,25,12,0,1,0,0,87,34,580,74,1,8,9,2,0,3,59,16,0,0,0,0,0,0,0,0,0,0,0,47,39,1,21.8533466150137
"870",19,"C",5,5,58,98,0,0,0,0,0,0,0,0,0,0,0,11,95,10,"J",1,73,"E",12,70,133,22,12,0,0,0,0,89,38,340,63,1,4,8,2,0,5,65,19,0,0,0,0,0,0,0,0,0,0,0,47,36,1,17.4215675450375
"871",23,"C",0,0,62,118,0,1,0,0,0,0,0,0,0,0,0,12,45,10,"J",1,40,"E",11,76,141,27,10,0,0,0,0,89,33,270,51,1,9,9,0,0,9,55,16,0,0,0,0,0,0,0,0,0,0,0,43,41,1,14.1524164657609
"872",18,"C",20,3,63,110,0,0,0,0,0,0,0,0,0,0,0,12,55,10,"J",1,87,"E",13,75,134,24,16,0,0,0,0,83,38,370,48,0,9,9,2,0,5,61,18,0,0,0,0,0,0,0,0,0,0,0,44,45,0,9.5840009633213
"873",21,"C",20,7,62,102,0,0,0,0,0,1,0,0,0,0,0,12,45,10,"J",1,83,"E",13,50,126,26,16,0,0,0,0,82,40,400,62,1,3,9,3,0,4,67,16,0,0,0,0,0,0,0,0,0,0,0,43,44,1,11.7109127034559
"874",35,"C",0,0,65,128,0,0,0,0,0,1,0,0,0,0,0,12,45,12,"J",1,43,"E",13,72,147,44,9,0,0,0,0,89,39,320,48,0,5,9,3,0,4,66,19,0,0,0,0,0,0,0,0,0,0,0,44,39,0,-0.453926809113018
"875",34,"C",30,13,64,120,0,0,0,0,0,0,0,0,0,0,0,10,55,10,"J",1,63,"E",16,54,140,39,12,0,0,0,0,75,29,580,47,1,9,9,2,0,4,62,19,0,0,0,0,0,0,0,0,0,0,0,45,38,1,14.7193792142315
"876",18,"C",4,0.5,62,155,0,0,2,0,0,0,1,0,0,0,0,11,55,5,"J",1,43,"E",10,80,169,21,9,0,0,0,0,79,31,425,55,0,7,8,0,3,2,61,18,0,0,0,0,0,0,0,0,0,0,0,45,41,1,16.0051335987143
"877",19,"C",0,19,63,155,0,0,0,0,0,0,1,0,0,0,0,11,35,10,"J",1,33,"E",10,70,181,22,9,0,0,0,0,75,26,490,73,1,9,9,2,0,2,57,18,0,0,0,0,0,0,0,0,0,0,0,46,40,1,13.3999744722404
"878",21,"C",0,0,63,169,0,0,0,0,0,2,1,1,2,0,0,11,45,10,"J",1,50,"E",10,82,190,24,10,0,0,0,0,76,33,600,77,0,9,9,2,0,2,63,16,0,0,0,0,0,0,0,0,0,0,0,44,40,1,21.0554074078001
"879",30,"C",0,0,66,114,0,0,0,0,0,0,0,0,0,0,0,2,55,10,"F",1,30,"E",11,75,144,31,3,0,0,0,0,78,28,450,55,0,8,8,2,0,5,51,14,0,0,0,0,0,0,0,0,0,0,0,45,38,1,10.2345780744062
"880",23,"C",0,0,67,103,0,0,0,0,0,0,0,0,0,0,0,4,45,10,"F",1,37,"E",14,78,133,29,5,0,0,0,0,82,37,350,66,0,8,9,3,0,8,70,16,0,0,0,0,0,0,0,0,0,0,0,47,40,1,14.4039949750504
"881",28,"C",15,11,63,111,0,0,0,0,0,0,0,0,0,0,0,12,85,12,"L",1,73,"E",14,70,128,31,12,0,0,0,0,82,35,400,54,0,5,9,2,1,6,35,11,0,0,0,0,0,0,2,0,0,0,2,44,38,1,15.509415643221
"882",19,"C",15,4,64,124,0,0,1,0,0,1,0,0,0,0,1,12,65,10,"F",1,73,"E",12,70,153,22,12,0,1,0,0,82,30,540,86,0,2,6,1,0,3,47,13,6,0,0,1,0,0,0,0,0,0,1,47,42,1,20.521703874342
"883",27,"C",40,11,64,104,0,0,0,0,0,0,0,0,1,0,0,12,35,13,"J",1,33,"E",12,70,116,26,8,1,0,0,0,72,23,530,78,0,3,9,3,0,2,68,16,0,0,0,0,0,0,0,0,0,0,0,44,39,0,13.6750137196907
"884",20,"C",0,3,66,130,0,0,0,0,0,0,0,0,0,1,1,12,35,10,"J",1,63,"E",12,52,153,21,14,0,0,0,0,83,41,400,58,1,8,9,2,0,5,65,16,0,0,0,0,0,0,0,0,0,0,0,46,40,0,15.5698787336287
"885",21,"C",0,0.5,62,125,0,0,0,0,0,0,0,0,2,0,0,14,55,10,"D",1,87,"E",11,80,166,23,17,0,0,0,0,82,34,590,61,1,7,9,0,2,3,58,17,0,0,0,0,0,0,0,0,0,0,0,46,40,1,8.88716535658004
"886",28,"C",0,3,63,138,0,0,0,1,0,0,1,0,0,0,1,9,45,10,"F",1,50,"E",15,90,155,32,9,0,0,0,0,84,39,360,53,0,8,9,2,0,6,52,16,0,0,0,2,0,0,0,0,0,0,3,45,41,1,17.2500068971934
"887",30,"C",0,0,65,148,0,1,0,1,0,0,0,0,0,0,0,8,45,8,"F",1,50,"E",16,80,164,33,8,0,0,0,0,77,27,440,46,0,9,9,3,0,11,59,18,0,0,0,0,0,0,0,0,0,0,0,47,40,1,15.0987817980801
"888",32,"C",0,0,64,145,0,0,0,0,0,0,0,0,0,0,0,8,55,10,"F",1,53,"E",16,78,159,37,8,1,0,0,1,79,35,465,62,1,9,9,2,0,3,43,13,0,0,0,2,1,0,0,0,0,0,0,45,37,1,18.436961694354
"889",29,"C",0,0,62,145,0,0,0,0,0,0,1,0,0,0,0,12,65,12,"J",1,83,"E",12,64,160,32,12,0,1,0,0,87,33,450,64,0,6,8,3,0,3,67,20,0,0,0,2,0,0,0,0,0,0,0,47,39,1,13.5705206872761
"890",28,"C",0,0,61,126,0,1,0,0,0,0,0,0,0,0,0,10,45,12,"J",1,60,"E",14,70,155,29,12,0,0,0,0,82,32,650,64,0,8,9,2,0,2,31,9,0,0,0,0,0,0,0,0,0,0,0,47,39,0,13.110517943618
"891",22,"C",0,0,66,124,0,0,0,0,0,0,1,0,1,0,0,15,55,20,"H",1,87,"B",14,80,148,30,16,0,0,0,0,86,32,380,52,1,9,9,3,0,5,60,18,0,0,0,0,0,0,0,0,0,0,0,46,39,1,6.28165249589923
"892",24,"C",0.125,5,63,100,0,0,0,0,0,0,0,0,0,0,0,6,45,10,"J",1,70,"E",12,60,128,25,12,0,0,0,0,62,28,500,55,0,8,9,2,0,2,49,14,0,0,0,0,0,0,0,0,0,0,0,45,42,1,15.2148325917814
"893",23,"C",5,9,60,111,0,0,0,0,0,0,1,0,1,0,0,12,45,6,"J",1,40,"E",10,68,135,25,9,0,1,0,0,81,33,320,58,0,7,9,2,0,4,61,19,0,0,0,0,0,0,0,0,0,0,0,46,42,1,15.225123851864
"894",25,"C",4,10,59,110,0,0,0,0,0,0,1,0,0,0,0,12,55,8,"J",1,37,"E",10,60,136,27,9,0,1,0,0,83,34,350,42,0,9,9,3,0,4,57,16,0,0,0,0,0,0,0,0,0,0,0,47,39,1,9.39148112582077
"895",29,"C",30,13,62,129,0,0,0,0,0,0,1,1,2,0,0,12,45,15,"J",1,53,"E",14,70,148,32,12,0,4,0,0,77,32,435,45,1,8,9,3,0,7,66,20,0,0,0,0,0,0,0,0,0,0,0,47,39,0,8.94399743036216
"896",31,"C",30,13,62,129,0,0,0,0,0,0,2,2,2,0,0,12,55,18,"J",1,63,"E",13,78,153,33,12,0,2,4,0,83,33,575,78,0,7,9,2,0,3,65,20,0,0,0,0,0,0,0,0,0,0,0,46,41,0,12.4789023684036
"897",24,"C",0.5,4,64,120,0,0,0,0,0,0,1,0,1,0,0,12,65,8,"J",1,90,"E",12,78,143,26,16,0,0,0,0,76,36,340,64,1,9,9,2,0,4,62,18,0,0,0,0,0,0,0,0,0,0,0,43,40,1,10.6572385829977
"898",26,"C",3,9,63,158,3,0,0,0,0,0,0,1,0,0,0,8,0,14,"J",1,30,"E",11,70,177,31,11,0,0,0,0,83,38,500,76,1,9,9,0,2,3,53,17,0,0,0,0,0,0,0,0,0,0,0,48,35,1,10.720846765856
"899",29,"C",5,12,62,194,3,0,0,0,0,4,1,1,0,0,0,8,45,16,"J",1,53,"E",10,80,185,34,11,0,1,0,1,82,40,545,57,1,6,8,1,2,3,45,14,0,0,0,0,0,0,0,0,0,0,0,48,39,0,6.90680003870128
"900",24,"C",0,0,65,128,0,1,0,0,0,0,1,0,2,0,0,12,65,7,"H",1,77,"B",14,86,156,26,12,0,0,0,0,89,41,400,59,1,3,7,3,0,7,68,22,0,0,0,1,0,0,0,0,0,0,1,48,26,0,14.4676676495524
"901",20,"C",4,6,66,125,0,0,0,1,0,4,0,1,1,0,0,13,75,10,"G",1,80,"E",11,82,149,22,14,0,0,0,0,81,33,580,40,0,10,10,0,3,8,60,19,0,0,0,0,0,0,0,0,0,0,0,46,40,1,9.87478913992033
"902",31,"C",30,13,65,215,0,0,0,0,0,0,1,0,0,0,1,12,65,6,"J",1,47,"E",11,70,237,34,7,0,0,0,0,89,30,310,95,1,7,8,2,0,8,70,21,0,0,0,0,0,0,0,0,0,0,0,47,41,1,20.9301181115509
"903",35,"C",40,17,67,212,0,0,0,0,0,0,0,0,0,1,0,12,45,10,"J",1,40,"E",11,100,222,37,7,0,0,0,0,79,31,420,41,0,9,9,2,0,0,66,22,0,0,0,0,0,0,0,0,0,0,0,46,40,0,0.822545535954443
"904",34,"C",30,17,59,100,0,0,0,0,0,0,1,0,2,0,0,8,35,12,"J",1,43,"E",11,60,114,39,11,1,0,0,0,79,30,300,48,0,4,9,4,0,4,52,16,0,0,0,1,0,0,0,0,0,0,0,43,38,1,11.0405251326326
"905",20,"C",0,0,64,122,0,0,0,0,0,0,1,0,0,0,0,12,45,8,"J",1,67,"E",12,70,140,27,12,0,0,0,0,80,36,400,72,0,6,9,2,0,7,60,18,0,0,0,0,0,0,0,0,0,0,0,44,30,1,18.7021974693192
"906",23,"C",0,0,64,115,0,0,0,1,0,0,1,1,0,1,0,12,45,13,"J",1,67,"E",12,80,140,30,12,0,0,0,0,66,31,350,68,0,9,9,0,2,1,57,18,0,0,0,0,0,0,0,0,0,0,0,45,40,0,11.1053071708875
"907",19,"C",0,0,60,110,3,0,0,0,0,0,0,0,0,0,0,10,35,10,"J",1,63,"E",12,68,141,20,12,0,0,0,0,79,34,590,58,0,6,9,0,3,11,58,17,0,0,0,0,0,0,0,0,0,0,0,46,38,1,19.027172972846
"908",21,"C",0,0,60,120,3,0,0,2,0,0,1,1,0,0,0,11,35,8,"J",1,63,"E",10,80,142,21,12,0,0,0,0,84,41,450,66,0,9,9,0,3,4,55,18,0,0,0,0,0,0,0,0,0,0,0,44,41,1,19.3963454890774
"909",22,"C",0,0,60,123,3,0,0,0,0,0,0,2,0,0,0,10,45,10,"J",1,67,"E",10,74,147,22,12,0,0,0,0,82,37,450,60,1,9,9,0,3,6,50,17,0,0,0,0,0,0,0,0,0,0,0,46,40,1,18.626674827794
"910",23,"C",0,0,59,125,3,0,0,0,0,0,0,1,0,0,0,10,75,8,"J",1,85,"E",10,68,150,24,12,0,0,0,0,84,39,650,57,0,9,9,0,2,10,57,20,0,0,0,0,0,0,0,0,0,0,0,45,40,1,12.4131120842452
"911",28,"C",5,2,64,160,1,0,0,0,0,0,0,0,0,0,0,11,45,18,"J",1,50,"E",12,70,179,30,11,0,0,0,0,86,31,460,67,1,8,10,2,0,5,70,18,0,0,0,0,0,0,0,0,0,0,0,47,37,1,18.9959344030341
"912",27,"C",20,5,65,148,0,0,0,0,0,0,0,0,0,0,0,12,75,8,"J",1,73,"E",12,70,160,29,12,0,1,0,0,79,33,380,63,0,9,10,2,0,8,65,20,0,0,0,0,0,0,0,0,0,0,0,46,38,1,17.0777411341228
"913",22,"C",43,7,64,135,0,0,0,0,0,0,0,0,0,0,0,9,45,10,"J",1,40,"E",13,66,157,25,8,0,0,0,0,82,32,460,66,1,4,8,2,0,4,70,19,0,0,0,1,0,0,0,0,0,0,0,46,39,1,15.0425509523624
"914",23,"C",15,6,59,110,0,0,0,0,0,0,0,0,0,0,1,12,85,6,"J",1,53,"E",11,50,127,23,8,0,0,0,0,85,35,470,65,1,1,9,3,0,4,48,15,0,0,0,1,0,0,0,0,0,0,0,46,37,1,20.8455169353917
"915",25,"C",20,10,59,115,0,0,0,1,0,0,0,0,1,0,0,12,45,10,"J",1,43,"E",12,62,131,25,9,0,0,0,0,80,29,510,65,0,9,9,2,0,3,64,20,0,0,0,0,0,0,0,0,0,0,0,44,38,1,15.9521349764752
"916",23,"C",20,8,65,158,0,0,0,0,0,0,0,1,1,0,0,12,15,13,"J",1,40,"E",9,80,182,27,12,0,0,0,0,84,31,490,53,0,8,9,2,0,0,74,22,0,0,0,0,0,0,0,0,0,0,0,46,41,1,12.7357045205032
"917",22,"C",0,3,64,140,0,1,0,0,0,0,0,0,0,0,0,12,85,5,"I",1,73,"B",12,80,156,23,12,1,0,0,0,79,33,450,53,1,9,9,3,0,6,55,16,0,0,0,0,0,0,0,0,0,0,0,49,39,0,18.1688882498431
"918",25,"C",20,5,60,102,0,0,0,0,0,0,0,0,1,0,1,15,95,13,"J",1,87,"E",11,84,135,28,12,0,0,0,0,83,36,370,47,0,8,8,0,3,3,65,18,0,0,0,0,0,0,0,0,0,0,0,42,41,1,8.18406922791318
"919",32,"C",0.125,16,63,127,0,0,0,0,0,0,0,0,0,0,0,7,35,17,"F",1,60,"E",14,60,151,29,12,0,1,0,0,81,33,580,75,0,9,10,2,0,2,51,13,0,0,0,0,0,0,0,0,0,0,0,47,41,1,20.2999658095594
"920",34,"C",0,0,63,130,0,0,0,0,0,0,1,0,0,0,0,7,35,15,"F",1,60,"E",15,70,151,30,12,0,1,0,0,81,26,750,94,0,9,9,3,0,1,55,16,0,0,0,0,0,0,0,0,0,0,0,48,42,1,25.07047959161
"921",37,"C",0.5,17,62,133,0,0,0,0,0,0,1,1,1,0,0,7,35,12,"F",1,50,"E",16,84,152,33,11,0,1,0,0,78,34,580,93,1,8,9,2,0,2,62,19,0,0,0,0,0,0,0,0,0,0,0,48,41,0,14.3137625576393
"922",20,"C",30,7,65,135,0,0,0,0,0,1,0,0,0,0,0,11,25,10,"J",1,27,"E",12,70,157,24,11,0,0,0,0,81,33,430,47,1,6,8,2,0,5,62,18,0,0,1,1,0,0,0,0,0,0,2,47,41,1,7.45324156399994
"923",23,"C",35,9,65,139,0,1,1,0,0,1,0,0,2,0,0,10,45,12,"J",1,43,"E",12,72,158,26,11,0,0,0,0,82,33,415,46,0,3,7,3,0,1,57,17,0,0,0,2,0,0,0,0,0,0,0,45,38,0,4.4041082427139
"924",23,"C",0,6,62,120,0,0,1,0,0,0,0,0,0,0,0,11,45,10,"J",1,50,"E",11,45,140,27,10,0,0,0,0,87,31,350,52,1,9,9,3,0,7,66,16,0,0,0,0,0,0,0,0,0,0,0,45,38,1,16.0569152538573
"925",20,"C",20,4,66,127,0,1,0,0,0,0,0,0,0,0,0,12,65,14,"J",1,60,"E",12,50,144,21,10,0,0,0,0,81,37,410,52,1,7,9,2,0,3,51,14,0,0,0,0,0,0,0,0,0,0,0,46,41,0,13.6829889779282
"926",22,"C",40,7,66,140,0,0,0,0,0,0,1,0,0,0,0,12,55,13,"J",1,57,"E",12,70,146,23,10,0,0,0,0,75,33,380,51,0,6,10,2,0,3,64,20,0,0,0,0,0,0,0,0,0,0,0,44,39,1,17.5465870160889
"927",42,"C",0.5,7,65,150,0,0,0,0,0,0,0,0,0,0,0,12,35,15,"I",1,77,"B",14,88,179,45,16,0,0,0,0,77,26,220,54,0,4,8,6,0,9,67,18,7,0,0,0,0,0,0,0,0,1,3,43,45,1,12.8697550674259
"928",34,"C",0,18,66,183,0,0,0,0,0,0,1,0,2,0,0,12,35,12,"I",1,43,"B",12,80,198,37,10,0,1,0,0,83,35,560,65,0,5,8,0,2,3,63,16,0,0,0,0,0,0,0,0,0,0,0,47,43,1,14.7480342900874
"929",20,"C",0,0.5,65,120,0,0,0,0,0,1,0,0,0,0,0,12,25,10,"J",1,47,"E",13,76,141,35,12,0,0,0,0,77,35,400,59,1,6,8,2,0,3,53,15,0,0,0,0,0,0,0,0,0,0,0,45,43,0,4.28125984157768
"930",23,"C",20,5,62,102,0,0,0,0,0,0,1,0,1,0,1,12,35,10,"J",1,47,"E",13,70,125,23,11,0,0,0,0,81,26,325,27,1,8,8,3,0,3,59,18,0,0,0,2,0,0,0,0,0,0,2,44,38,0,6.80493435530779
"931",18,"C",0,0,61,160,0,0,0,0,0,1,0,0,0,0,0,10,35,8,"J",1,53,"E",11,86,179,20,12,0,0,0,0,82,38,555,59,1,5,8,3,0,7,61,17,0,0,0,0,0,0,0,0,0,0,0,47,42,1,19.4317747994709
"932",21,"C",0.125,5,66,220,0,0,0,0,0,1,0,0,0,0,0,11,35,17,"J",1,30,"E",13,92,219,28,3,0,0,0,0,72,24,450,56,1,9,10,2,0,7,55,16,0,0,0,0,0,0,0,0,0,0,0,45,43,0,5.19249232565115
"933",33,"C",0,0,63,123,0,0,0,1,0,0,2,0,0,0,0,8,35,10,"J",1,43,"E",13,82,137,27,11,1,0,0,0,78,22,430,66,1,9,9,2,0,8,55,16,7,0,0,0,0,0,0,0,0,0,0,45,38,1,16.3506296681155
"934",20,"C",20,7,62,124,0,0,0,0,0,0,0,0,0,0,1,12,65,10,"J",1,57,"E",13,76,146,23,11,0,0,0,0,80,42,530,53,0,9,9,2,0,2,64,19,1,0,0,0,0,0,0,0,0,0,0,46,41,1,15.695570166779
"935",37,"C",30,19,52,98,0,0,0,0,0,0,1,0,1,0,0,12,55,20,"L",1,70,"E",15,70,117,37,10,0,0,0,0,84,37,360,45,0,8,9,3,0,2,76,22,0,0,0,0,0,0,0,0,0,0,0,46,41,1,15.6060125270335
"936",28,"C",20,8,64,114,0,0,0,0,0,0,2,1,0,0,0,12,45,13,"J",1,60,"E",14,52,133,29,12,0,0,0,0,75,26,340,51,1,9,9,4,0,10,47,15,0,0,0,0,0,0,1,0,0,0,1,47,34,1,16.8887704500949
"937",31,"C",40,17,63,165,0,0,0,0,0,0,1,0,0,0,0,11,55,8,"J",1,67,"E",14,90,200,34,12,0,0,0,0,81,32,465,91,1,7,9,2,0,2,63,19,0,0,0,0,0,0,0,0,0,0,0,46,41,1,20.6796350757028
"938",27,"C",15,8,66,145,0,0,0,0,0,0,2,0,0,0,0,12,45,12,"J",1,67,"E",13,68,167,31,12,0,0,0,0,82,28,460,85,1,9,9,2,0,2,60,18,0,0,0,0,0,0,0,0,0,0,0,47,40,1,22.7711883300401
"939",28,"C",10,8,66,147,0,0,0,0,0,0,2,0,0,0,0,12,75,15,"J",1,77,"E",14,70,166,32,12,0,0,0,0,79,26,350,71,0,9,9,3,0,9,46,18,0,0,0,0,0,0,0,0,0,0,0,47,38,0,11.8444328752616
"940",27,"C",0.5,2,64,163,0,0,0,0,0,0,0,0,0,0,0,8,75,17,"I",1,50,"B",14,88,173,33,8,1,0,0,0,89,37,410,63,0,9,9,3,0,2,63,16,0,0,0,0,0,0,0,0,0,0,0,47,41,1,19.7671794229232
"941",28,"C",30,5,63,147,0,1,0,0,0,0,1,1,0,0,1,12,85,7,"J",1,77,"E",11,90,167,39,14,0,0,0,0,83,32,520,78,0,8,9,0,2,2,68,19,0,0,0,0,0,0,0,0,0,0,0,44,43,1,15.0816813465237
"942",24,"C",10,7,65,121,0,0,0,0,0,0,0,0,1,0,1,12,35,7,"J",1,57,"E",11,68,136,26,12,0,0,0,0,78,33,525,65,1,5,9,3,0,6,65,16,0,0,0,0,0,0,0,0,0,0,0,50,40,1,19.685767964538
"943",23,"C",0,0,69,145,0,0,0,0,0,0,0,0,0,0,1,16,85,7,"J",1,63,"B",11,70,166,32,12,0,0,0,0,78,37,440,56,0,9,9,0,2,2,60,19,0,0,0,0,0,0,0,0,0,0,0,47,42,1,15.9674817144725
"944",20,"C",0.5,3,61,150,0,0,0,0,0,0,0,0,0,0,1,12,65,10,"J",1,70,"E",15,80,165,25,12,0,0,0,0,77,38,490,64,1,6,9,3,0,6,57,18,0,0,0,0,0,0,0,0,0,0,0,48,42,0,17.0863408990801
"945",30,"C",20,12,61,120,1,0,0,0,0,0,0,0,0,0,1,15,105,8,"J",1,80,"B",13,60,134,30,14,0,0,0,0,78,38,450,57,0,8,9,0,3,4,71,23,0,0,0,0,0,0,0,0,0,0,0,45,40,0,7.49960613607004
"946",18,"C",16,2,63,124,0,0,0,0,0,0,0,0,1,0,0,12,55,7,"J",1,43,"E",11,54,141,20,10,0,0,0,0,80,36,350,62,1,7,9,2,0,4,67,16,0,0,0,0,0,0,0,0,0,0,1,45,28,1,15.9340664679152
"947",20,"C",20,4,63,120,0,0,2,0,0,0,0,0,2,0,1,12,75,8,"J",1,60,"E",12,48,130,22,10,0,1,0,0,80,34,310,50,1,9,10,2,0,5,66,20,0,0,0,0,0,0,0,0,0,0,0,46,39,0,13.1642876376412
"948",30,"C",0,12,62,161,0,0,0,1,0,0,1,0,0,0,1,12,35,5,"J",1,77,"E",11,82,165,33,17,0,0,0,0,86,31,450,52,1,9,9,0,2,2,66,19,0,0,0,0,0,0,0,0,0,0,0,46,40,1,12.3603546556962
"949",30,"C",0.5,7,62,110,0,0,1,0,0,0,0,0,0,0,0,12,45,10,"J",1,53,"E",12,70,133,35,12,0,0,0,0,83,21,340,50,1,9,9,2,0,6,62,17,0,0,0,0,0,0,0,0,0,0,0,48,40,0,6.31939996754213
"950",25,"C",5,7,64,120,0,0,0,0,0,0,0,0,0,0,0,12,35,10,"J",1,60,"E",12,70,138,31,12,0,0,0,0,77,35,410,60,1,8,9,3,0,10,55,16,0,0,0,0,0,0,0,0,0,0,0,47,41,1,17.7813545541383
"951",21,"C",0,1,64,183,0,0,0,0,0,1,0,0,0,0,0,10,35,10,"J",1,43,"E",12,80,189,29,9,0,0,0,0,79,36,480,98,1,9,9,0,3,2,63,17,0,0,0,0,0,0,0,0,0,0,0,47,39,1,22.5052185515504
"952",16,"C",4,4,65,120,0,0,0,0,0,1,0,0,0,0,0,10,45,7,"J",1,50,"E",10,54,159,23,11,0,0,0,0,88,39,500,78,1,7,9,0,3,8,65,22,0,0,0,0,0,0,0,0,0,0,0,47,42,1,17.4875675373052
"953",21,"C",0,0,67,120,0,0,0,0,0,1,0,0,0,0,0,12,45,13,"J",1,70,"B",13,80,147,33,12,0,0,0,0,84,34,340,40,0,9,10,2,0,5,55,16,0,0,0,0,0,0,0,0,0,0,0,45,41,0,3.60282008579214
"954",34,"C",0,6,61,132,0,0,0,0,0,1,0,1,0,0,0,12,55,9,"J",1,67,"E",13,84,148,36,12,3,0,0,0,80,36,250,67,0,9,9,2,0,2,39,11,0,0,0,0,0,0,0,0,0,0,0,44,38,0,5.9378417380285
"955",24,"C",0,0,61,128,1,0,0,0,0,0,0,0,0,0,0,12,35,10,"J",1,47,"B",15,70,138,31,12,0,0,0,0,88,38,330,69,1,8,9,2,0,4,55,16,6,0,0,0,0,0,0,0,0,0,1,43,49,1,18.1221712896018
"956",20,"C",0,0,64,130,0,0,0,0,0,0,0,0,1,1,1,13,65,10,"L",1,83,"B",12,74,149,25,13,0,0,0,0,82,37,410,57,1,8,9,0,2,1,60,19,0,0,0,0,0,0,0,0,0,0,0,46,39,0,9.81851871482952
"957",35,"C",20,19,66,159,0,0,0,0,0,0,2,0,0,0,0,11,55,5,"J",1,63,"B",12,88,175,42,12,0,0,0,0,87,40,500,60,0,9,9,0,2,6,65,17,0,0,0,0,0,0,0,0,0,0,0,46,39,1,16.8477678770753
